incident_date,latitude,longitude,sex,age,marital_status,transport_mode,education_level,witness,crime_type,seguridad.modalidad,special_crime_type,weapon,neighborhood,neighborhood_code,district_code,location,reporting_station,item,item_category,color
02/02/2017 10:00,619.394.319,-7.558.176.775,Male,19,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Cell phone,Technology,Unknown
02/02/2017 10:00,619.394.319,-7.558.176.775,Male,19,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Cash,"Money, jewelry, and valuables",Unknown
02/02/2017 21:30,625.276.981,-7.556.794.953,Male,43,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Arma cortopunzante,La Candelaria,#1019,10,Public road,Candelaria,Cell phone,Technology,Black
03/02/2017 22:00,627.735.594,-7.558.960.643,Male,31,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Palenque,#0716,7,Public road,Castilla,Cell phone,Technology,Unknown
03/02/2017 7:50,62.674.089,-7.557.667.096,Female,43,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Caribe,#0517,5,Public road,Castilla,Cash,"Money, jewelry, and valuables",Unknown
03/02/2017 7:50,62.674.089,-7.557.667.096,Female,43,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Caribe,#0517,5,Public road,Castilla,Cell phone,Technology,Unknown
03/02/2017 17:15,625.270.168,-7.556.869.861,Female,25,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Arma cortopunzante,La Candelaria,#1019,10,Public road,Candelaria,Cell phone,Technology,Unknown
03/02/2017 16:20,624.561.094,-7.557.591.405,Male,29,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Alpujarra,#Inst_16,10,Public road,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
03/02/2017 16:20,624.561.094,-7.557.591.405,Male,29,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Alpujarra,#Inst_16,10,Public road,Candelaria,Cell phone,Technology,Unknown
04/02/2017 21:40,624.724.916,-7.556.966.152,Female,28,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,White
06/02/2017 19:00,626.302.574,-7.559.753.504,Female,49,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Arma cortopunzante,Calasanz,#1202,12,Bus de servicio público,Laureles,Cell phone,Technology,Unknown
06/02/2017 16:00,624.708.919,-7.556.977.954,Female,32,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Guayaquil,#1007,10,Estación del Metro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
06/02/2017 18:30,624.903.295,-7.556.699.495,Female,23,Single,Autobus,Unknown,Unknown,Personal robbery,Raponazo,Cell phone theft,None,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Cell phone,Technology,Black
06/02/2017 16:00,624.708.919,-7.556.977.954,Female,32,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Guayaquil,#1007,10,Estación del Metro,Candelaria,Cell phone,Technology,Unknown
06/02/2017 18:30,625.558.922,-7.557.951.059,Male,42,Married,Autobus,Unknown,Unknown,Personal robbery,Descuido,Cell phone theft,None,Carlos E. Restrepo,#1101,11,Bus de servicio público,Laureles,Cell phone,Technology,Black
06/02/2017 16:00,624.817.169,-7.556.946.304,Female,40,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,La Candelaria,#1019,10,Public road,Candelaria,Cámara,Technology,Unknown
07/02/2017 21:00,621.273.398,-7.557.785.723,Female,29,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Patio Bonito,#1421,14,Estación del Metro,Poblado,Cash,"Money, jewelry, and valuables",Unknown
07/02/2017 21:00,621.273.398,-7.557.785.723,Female,29,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Patio Bonito,#1421,14,Estación del Metro,Poblado,Billetera,Prendas de vestir y accesorios,Unknown
07/02/2017 18:30,624.728.649,-7.556.961.324,Male,33,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,Black
08/02/2017 16:00,620.963.759,-7.557.735.854,Male,26,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Patio Bonito,#1421,14,Estación del Metro,Poblado,Cell phone,Technology,Black
08/02/2017 0:00,619.395.283,-7.558.162.417,Female,31,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Cash,"Money, jewelry, and valuables",Unknown
08/02/2017 0:00,619.395.283,-7.558.162.417,Female,31,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
09/02/2017 19:45,618.527.047,-7.555.249.538,Male,42,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Firearm,Las Palmas S.E.,#9001,90,Public road,Buenos Aires,Accesorios prendas de vestir,Prendas de vestir y accesorios,Plata
09/02/2017 19:45,618.527.047,-7.555.249.538,Male,42,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Firearm,Las Palmas S.E.,#9001,90,Public road,Buenos Aires,Cash,"Money, jewelry, and valuables",Unknown
09/02/2017 18:45,624.738.781,-7.556.981.946,Male,22,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,White
09/02/2017 19:45,618.527.047,-7.555.249.538,Male,42,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Firearm,Las Palmas S.E.,#9001,90,Public road,Buenos Aires,Cell phone,Technology,Plata
09/02/2017 17:15,621.941.245,-7.558.046.546,Male,34,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa Fé,#1504,15,Bus de servicio público,Belén,Cell phone,Technology,Unknown
09/02/2017 18:20,621.268.236,-7.557.734.337,Male,29,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Patio Bonito,#1421,14,Estación del Metro,Poblado,Cell phone,Technology,White
09/02/2017 10:25,62.816.166,-7.558.615.185,Female,27,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,El Diamante,#0711,7,Public road,Castilla,Cash,"Money, jewelry, and valuables",Unknown
10/02/2017 10:00,623.062.197,-7.557.500.448,Male,32,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Billetera,Prendas de vestir y accesorios,Black
10/02/2017 12:45,625.795.684,-7.556.015.561,Male,45,Single,Taxi,Unknown,Unknown,Personal robbery,Unknown,Unknown,Arma cortopunzante,Prado,#1001,10,Public road,Candelaria,Gps,Technology,Unknown
10/02/2017 5:50,625.839.398,-7.558.448.763,Female,20,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Carlos E. Restrepo,#1101,11,Bus de servicio público,Laureles,Cell phone,Technology,Unknown
11/02/2017 8:00,630.004.273,-7.555.844.516,Male,32,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Héctor Abad Gómez,#0507,5,Public road,Castilla,Cash,"Money, jewelry, and valuables",Unknown
11/02/2017 8:00,630.004.273,-7.555.844.516,Male,32,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Héctor Abad Gómez,#0507,5,Public road,Castilla,Cédula,Documentos,Amarillo
11/02/2017 8:00,630.004.273,-7.555.844.516,Male,32,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Héctor Abad Gómez,#0507,5,Public road,Castilla,Tarjeta de comunicación,Otros elementos,Unknown
11/02/2017 8:00,630.004.273,-7.555.844.516,Male,32,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Héctor Abad Gómez,#0507,5,Public road,Castilla,Billetera,Prendas de vestir y accesorios,Unknown
11/02/2017 17:00,624.952.616,-7.556.814.876,Male,30,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Cell phone,Technology,Unknown
11/02/2017 3:00,629.464.282,-7.557.593.789,Male,34,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,La Esperanza,#0605,6,Public road,Doce de Octubre,Cell phone,Technology,Unknown
11/02/2017 9:00,625.064.584,-755.704.267,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,San Benito,#1006,10,Bus de servicio público,Candelaria,Cell phone,Technology,Unknown
11/02/2017 12:30,626.460.103,-755.676.445,Male,31,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Universidad de Antioquia,#Inst_11,4,Public road,Aranjuez,Cell phone,Technology,Black
12/02/2017 20:10,62.447.142,-7.556.615.319,Female,31,Single,Autobus,Unknown,Unknown,Personal robbery,Raponazo,Cell phone theft,None,Barrio Colón,#1013,10,Public road,Candelaria,Cell phone,Technology,White
13/02/2017 6:15,6.303.462,-7.555.774.715,Male,35,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Héctor Abad Gómez,#0507,5,Estación del Metro,Castilla,Cash,"Money, jewelry, and valuables",Unknown
13/02/2017 0:00,623.865.624,-755.690.403,Male,31,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Cell phone theft,None,San Diego,#1020,10,Public road,Candelaria,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
13/02/2017 6:15,6.303.462,-7.555.774.715,Male,35,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Héctor Abad Gómez,#0507,5,Estación del Metro,Castilla,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
13/02/2017 6:15,6.303.462,-7.555.774.715,Male,35,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Héctor Abad Gómez,#0507,5,Estación del Metro,Castilla,Billetera,Prendas de vestir y accesorios,Unknown
13/02/2017 6:15,6.303.462,-7.555.774.715,Male,35,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Héctor Abad Gómez,#0507,5,Estación del Metro,Castilla,Cédula,Documentos,Unknown
13/02/2017 17:30,623.855.701,-7.557.305.183,Female,23,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Calle Nueva,#1011,10,Estación del Metro,Candelaria,Cell phone,Technology,Unknown
13/02/2017 0:00,624.777.917,-7.556.937.431,Male,34,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Billetera,Prendas de vestir y accesorios,Black
13/02/2017 6:15,6.303.462,-7.555.774.715,Male,35,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Héctor Abad Gómez,#0507,5,Estación del Metro,Castilla,Libreta militar,Documentos,Unknown
13/02/2017 6:15,6.303.462,-7.555.774.715,Male,35,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Héctor Abad Gómez,#0507,5,Estación del Metro,Castilla,Licencia,Documentos,Unknown
13/02/2017 17:30,623.855.701,-7.557.305.183,Female,23,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Calle Nueva,#1011,10,Estación del Metro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
13/02/2017 8:40,629.832.949,-7.558.320.385,Male,27,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Picacho,#0608,6,Bus de servicio público,Doce de Octubre,Cell phone,Technology,Unknown
13/02/2017 9:20,627.710.532,-7.556.442.048,Male,33,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Bermejal-Los Alamos,#0404,4,Public road,Aranjuez,Equipos varios,Maquinaria y equipo,Unknown
14/02/2017 12:30,624.734.515,-7.556.945.767,Male,33,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,Black
15/02/2017 10:30,628.099.252,-7.555.654.284,Female,20,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,La Piñuela,#0412,4,Metro Plus,Aranjuez,Billetera,Prendas de vestir y accesorios,Unknown
15/02/2017 12:30,627.732.418,-7.556.497.308,Female,85,Widowed,Taxi,Unknown,Unknown,Personal robbery,Comisión de delito,Fleteo,Firearm,Moravia,#0405,4,Public road,Aranjuez,Cash,"Money, jewelry, and valuables",Unknown
15/02/2017 18:10,625.040.289,-7.556.810.584,Female,41,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Billetera,Prendas de vestir y accesorios,Black
15/02/2017 16:00,625.044.069,-7.556.816.619,Female,30,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
15/02/2017 16:00,625.044.069,-7.556.816.619,Female,30,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Billetera,Prendas de vestir y accesorios,Black
16/02/2017 14:00,625.049.331,-7.556.819.707,Male,30,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,Unknown
16/02/2017 16:20,626.302.264,-7.558.875.885,Male,19,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,Objeto contundente,Cuarta Brigada,#1115,11,Bus de servicio público,Laureles,Cell phone,Technology,Unknown
16/02/2017 7:30,621.289.975,-7.557.785.401,Male,31,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Patio Bonito,#1421,14,Estación del Metro,Poblado,Cell phone,Technology,Unknown
17/02/2017 12:30,625.290.698,-75.562.323,Female,17,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Villa Nueva,#1018,10,Bus de servicio público,Candelaria,Cell phone,Technology,Unknown
17/02/2017 7:00,625.658.906,-7.557.302.769,Male,38,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,San Benito,#1006,10,Bus de servicio público,Candelaria,Cell phone,Technology,Black
17/02/2017 16:05,628.453.644,-7.558.422.223,Female,22,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,El Diamante,#0711,7,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,Black
17/02/2017 15:30,624.726.787,-7.556.962.426,Male,38,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Billetera,Prendas de vestir y accesorios,Black
18/02/2017 8:15,622.144.174,-7.557.992.224,Female,37,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Santa Fé,#1504,15,Bus de servicio público,Belén,Cell phone,Technology,Unknown
18/02/2017 15:30,6.193.774,-7.558.156.272,Male,21,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Arma cortopunzante,Santa María de los Ángeles,#1423,14,Bus de servicio público,Poblado,Cell phone,Technology,Black
20/02/2017 11:30,624.505.769,-7.560.268.921,Female,30,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Simón Bolívar,#1211,12,Public road,Laureles,Cell phone,Technology,Black
20/02/2017 16:00,626.940.549,-7.556.584.742,Female,25,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Parque Norte,#Inst_9,4,Estación del Metro,Aranjuez,Cell phone,Technology,Unknown
20/02/2017 19:00,62.448.815,-7.557.167.854,Female,42,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Centro Administrativo,#Inst_17,10,Bus de servicio público,Candelaria,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
20/02/2017 23:48,630.546.456,-7.555.574.053,Female,17,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,La Frontera,#0204,2,Public road,Santa Cruz,Cell phone,Technology,Bronce
21/02/2017 0:00,626.268.137,-7.559.019.651,Female,19,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Cuarta Brigada,#1115,11,Public road,Laureles,Cell phone,Technology,Black
21/02/2017 18:00,624.724.916,-7.556.965.616,Male,23,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,Black
21/02/2017 17:45,626.970.943,-7.556.634.631,Male,33,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Parque Norte,#Inst_9,4,Bus de servicio público,Aranjuez,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
21/02/2017 0:00,6.288.063,-7.557.028.379,Female,22,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Castilla,#0511,5,Public road,Castilla,Cell phone,Technology,White
22/02/2017 10:00,624.953.683,-7.556.800.392,Male,26,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Arma cortopunzante,La Candelaria,#1019,10,Public road,Candelaria,Cell phone,Technology,Unknown
22/02/2017 17:36,624.887.026,-7.558.349.099,Male,34,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Descuido,None,None,Naranjal,#1103,11,Public road,Laureles,Cash,"Money, jewelry, and valuables",Unknown
22/02/2017 9:00,625.537.059,-7.556.364.264,Female,26,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Villa Nueva,#1018,10,Bus de servicio público,Candelaria,Cell phone,Technology,Café
23/02/2017 21:30,622.218.552,-7.558.235.373,Male,52,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Arma cortopunzante,Santa Fé,#1504,15,Bus de servicio público,Belén,Accesorios prendas de vestir,Prendas de vestir y accesorios,Black
23/02/2017 21:30,622.218.552,-7.558.235.373,Male,52,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Arma cortopunzante,Santa Fé,#1504,15,Bus de servicio público,Belén,Cash,"Money, jewelry, and valuables",Unknown
23/02/2017 21:30,622.218.552,-7.558.235.373,Male,52,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Arma cortopunzante,Santa Fé,#1504,15,Bus de servicio público,Belén,Cell phone,Technology,Black
24/02/2017 14:30,624.959.926,-7.556.814.086,Female,15,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Cell phone,Technology,Unknown
24/02/2017 18:30,623.744.126,-7.557.310.303,Male,35,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Perpetuo Socorro,#1012,10,Estación del Metro,Candelaria,Cell phone,Technology,Black
24/02/2017 17:20,626.447.058,-7.556.301.586,Female,21,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,San Pedro,#0408,4,Estación del Metro,Aranjuez,Cell phone,Technology,Black
25/02/2017 11:50,624.562.337,-7.557.408.184,Male,24,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Firearm,Centro Administrativo,#Inst_17,10,Public road,Candelaria,Licencia,Documentos,Beige
25/02/2017 11:50,624.562.337,-7.557.408.184,Male,24,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Firearm,Centro Administrativo,#Inst_17,10,Public road,Candelaria,Cell phone,Technology,Unknown
25/02/2017 16:00,624.789.453,-7.556.574.687,Male,46,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,La Candelaria,#1019,10,Public road,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
